id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,0hw8,disrupt8,riskdrop8
6803868,48.08,51.5,1,1,0,53.11,47.57,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
6803869,45.03,42.9,1,0,0,41.51,40.39,0,white,1,0,0,0,0,0t married but cohabit,$15000-$19999,0t finish hs,0t finish hs,hs grad,hs grad,never,0,0,1
6803872,52.5,35.84,0,0,0,41.27,41.67,1,white,1,0,0,0,0,divorced,7500-$9999,dont k0w,junior coll,coll grad,coll <4,never,1,0,2
6803881,55.55,58.93,1,1,0,53.08,55.07,1,white,1,0,0,0,0,married,$15000-$19999,hs grad,0t finish hs,postsec ed,postsec ed,never,0,0,0
6803887,39.11,44.28,1,1,0,46.5,46.08,0,white,1,0,0,0,0,divorced,$15000-$19999,hs grad,coll grad,hs grad,coll grad,more than twice,0,1,1
6803889,59.9,51.4,1,1,0,66.37,54.42,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,coll grad,never,1,0,0
6804215,62.14,58.82,1,1,0,58.4,66.41,0,hispanic,0,0,1,0,0,married,7500-$9999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,3
6804235,65.38,65.02,1,1,0,65.18,70.06,1,black,0,1,0,0,0,divorced,$10000-$14999,coll <4,junior coll,postsec ed,postsec ed,never,0,0,2
6804236,45.65,38.92,1,0,0,41.82,38.77,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,hs grad,postsec ed,postsec ed,never,1,0,1
6804242,52.28,58.87,1,1,0,45.96,61.32,1,white,1,0,0,0,0,married,35000-$49999,masters,hs grad,coll grad,coll grad,never,0,0,1
6804260,41.92,46.99,1,0,0,40.45,42.33,0,white,1,0,0,0,0,divorced,50000-$74999,hs grad,0t finish hs,coll grad,coll grad,once or twice,1,1,1
6804265,49.02,48.9,1,1,0,46.71,50.16,0,black,0,1,0,0,0,married,$20000-$24999,dont k0w,hs grad,coll grad,coll grad,never,1,0,0
6804280,45.57,42.61,1,1,0,52.99,43.48,1,api,0,0,0,1,0,married,$15000-$19999,dont k0w,dont k0w,coll <4,coll <4,never,0,0,0
6804297,33.95,34.14,0,0,0,43.09,39.19,0,white,1,0,0,0,0,divorced,$10000-$14999,hs grad,hs grad,hs grad,hs grad,once or twice,1,1,3
6804841,63.99,64.87,1,1,0,66.83,70.45,1,black,0,1,0,0,0,married,35000-$49999,coll grad,hs grad,postsec ed,postsec ed,never,0,0,0
6804847,35.97,34.32,1,1,0,46.88,44.41,1,white,1,0,0,0,0,married,$20000-$24999,coll grad,0t finish hs,coll grad,coll grad,never,0,0,0
6804857,56.76,61.7,1,1,0,54.7,66.17,1,black,0,1,0,0,0,never married,$1000-$2999,dont k0w,junior coll,coll grad,coll grad,never,0,0,2
6804879,64.03,50.58,0,1,0,63.61,47.07,1,black,0,1,0,0,0,married,$20000-$24999,hs grad,coll <4,postsec ed,postsec ed,never,1,0,0
6806028,55.57,55.65,1,1,0,60.19,52.05,0,white,1,0,0,0,0,married,35000-$49999,hs grad,0t finish hs,coll grad,coll grad,never,0,0,0
6806033,47.03,39.13,1,1,0,52.98,37.64,0,black,0,1,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
6806057,35.3,35.93,1,1,0,38.2,52.31,0,black,0,1,0,0,0,separated,$25000-$34999,hs grad,hs grad,coll grad,coll grad,more than twice,1,1,2
6806073,37.97,44.94,1,1,0,39.77,39.96,0,white,1,0,0,0,0,widowed,<$1000,dont k0w,dont k0w,coll grad,coll grad,more than twice,0,1,2
6806084,38.25,35.39,1,0,0,38.15,51.98,1,black,0,1,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,junior coll,junior coll,never,0,0,2
6806090,39.8,48.11,1,0,0,39.04,52.87,0,white,1,0,0,0,0,married,7500-$9999,dont k0w,dont k0w,coll grad,coll grad,never,1,0,1
6806099,51.8,57.46,1,1,0,41.92,42.73,0,white,1,0,0,0,0,married,35000-$49999,hs grad,0t finish hs,coll <4,coll <4,once or twice,1,1,0
6806864,52.99,36.8,1,1,0,53.65,50.3,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
6806872,63.99,59.33,1,1,0,69.15,62.11,1,white,1,0,0,0,0,separated,35000-$49999,hs grad,coll grad,coll grad,coll grad,never,0,0,1
6806876,48.23,41.19,0,0,0,40.65,43.29,0,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,0t finish hs,hs grad,hs grad,once or twice,0,1,1
6806883,53.86,56.28,1,1,0,53.31,47.36,0,black,0,1,0,0,0,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
6807109,52.13,35.82,1,1,0,45.18,37.28,1,black,0,1,0,0,0,married,$20000-$24999,0t finish hs,coll <4,coll grad,coll grad,never,0,0,0
6808123,46.37,34.2,0,0,0,39.73,40.08,0,white,1,0,0,0,0,married,$10000-$14999,hs grad,hs grad,coll <4,coll <4,never,1,0,2
6808154,46.61,54.27,1,0,0,66.05,59.86,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,once or twice,0,1,0
6808167,39.02,47.67,1,0,0,39.85,44.19,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,0,0,0
6808181,49.81,51.58,1,1,0,44.62,43.22,1,black,0,1,0,0,0,married,$15000-$19999,coll grad,hs grad,postsec ed,postsec ed,never,0,0,0
6808194,65.27,69.84,1,1,0,62.93,62.83,0,white,1,0,0,0,0,married,35000-$49999,dont k0w,dont k0w,coll grad,coll grad,once or twice,0,1,0
6808602,43.9,47.11,1,0,0,51.6,47.28,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,junior coll,coll grad,coll grad,never,1,0,0
6808613,61.92,66.36,1,1,0,70.55,65.66,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,hs grad,coll grad,coll grad,never,0,0,0
6808616,37.1,37.11,1,0,0,34.19,36.44,0,black,0,1,0,0,0,married,35000-$49999,hs grad,hs grad,postsec ed,coll grad,once or twice,0,1,1
6808662,38.55,41.66,1,0,0,46.89,41.67,0,black,0,1,0,0,0,separated,$20000-$24999,dont k0w,dont k0w,coll grad,coll grad,more than twice,0,1,2
6808690,30.87,31.98,1,0,0,33.91,36.07,1,api,0,0,0,1,0,married,<$1000,masters,doctorate,coll grad,postsec ed,never,0,0,2
6808691,55.43,53.87,1,1,0,57.64,46.7,1,black,0,1,0,0,0,0t married but cohabit,$10000-$14999,0t finish hs,hs grad,coll grad,coll grad,once or twice,0,1,1
6811104,37.14,46.87,1,1,0,39.59,42.54,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,1
6811155,50.02,36.31,0,0,0,59.22,44.81,1,white,1,0,0,0,0,married,$15000-$19999,junior coll,0t finish hs,coll grad,coll grad,once or twice,1,1,0
6811166,58.13,65.69,1,1,0,58.25,67.87,1,ai,0,0,0,0,1,married,50000-$74999,coll <4,masters,postsec ed,postsec ed,never,0,0,0
6811184,61.29,51.23,1,1,0,62.52,54.28,1,white,1,0,0,0,0,married,50000-$74999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
6811186,56.26,54.98,1,1,0,59.23,51.61,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
6811195,56.1,62.52,1,1,0,56.24,61.35,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
6811455,68.09,69.55,1,1,0,69.15,73.35,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
6811459,54.03,54.62,1,1,0,42.36,58.55,1,white,1,0,0,0,0,divorced,$20000-$24999,hs grad,hs grad,coll <4,coll grad,never,0,0,0
6811460,56.04,56.06,1,1,0,50.71,53.07,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,hs grad,coll <4,coll grad,never,0,0,0
6811476,59.19,65.62,1,1,0,67.82,63.06,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,junior coll,postsec ed,postsec ed,never,0,0,0
6811493,41.16,39.9,1,1,0,35.49,39.73,1,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,1
6811497,33.86,42.18,1,0,0,37.08,43.51,0,api,0,0,0,1,0,married,$15000-$19999,hs grad,hs grad,coll <4,postsec ed,never,0,0,0
6813005,35.55,33.57,0,0,0,42.55,37.21,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,junior coll,junior coll,never,1,0,1
6813049,39.37,39.8,0,0,0,38.61,40.26,0,black,0,1,0,0,0,married,35000-$49999,hs grad,coll <4,postsec ed,postsec ed,once or twice,1,1,0
6813069,64.89,59.28,1,1,0,54.49,62.4,0,black,0,1,0,0,0,married,50000-$74999,hs grad,hs grad,postsec ed,coll grad,more than twice,0,1,1
6813519,61.56,64.45,1,1,0,69.15,71.84,0,white,1,0,0,0,0,married,50000-$74999,masters,coll <4,postsec ed,postsec ed,never,0,0,0
6813528,54.93,54.03,1,1,0,53.5,49.35,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,hs grad,coll grad,coll grad,never,0,0,0
6813569,60.77,50.06,1,1,0,63.9,55.62,1,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll <4,never,0,0,0
6813588,50.09,43.02,1,1,0,46.25,43.04,1,white,1,0,0,0,0,married,50000-$74999,coll <4,hs grad,coll grad,coll grad,never,1,0,0
6813595,49.92,58.13,1,1,0,49.96,46.84,0,black,0,1,0,0,0,married,$25000-$34999,dont k0w,hs grad,coll grad,coll grad,never,0,0,1
6813706,49.93,52.53,1,1,0,45.66,53.33,1,black,0,1,0,0,0,married,$20000-$24999,0t finish hs,0t finish hs,coll <4,coll grad,never,0,0,1
6813711,43.46,51.26,1,1,0,43.84,48.01,1,black,0,1,0,0,0,never married,$10000-$14999,junior coll,junior coll,coll grad,coll grad,never,0,0,2
6813725,47.46,38.24,1,0,0,46.51,41.24,0,black,0,1,0,0,0,never married,$10000-$14999,hs grad,hs grad,coll <4,coll <4,never,1,0,2
6813733,32.68,33.31,0,1,0,35.49,37.46,0,white,1,0,0,0,0,divorced,7500-$9999,doctorate,coll grad,junior coll,postsec ed,more than twice,1,1,3
6813734,48.29,40.22,0,0,0,52.09,49.69,1,white,1,0,0,0,0,divorced,$5000-$7499,dont k0w,0t finish hs,coll grad,coll grad,never,0,0,3
6813747,56.15,48.84,1,1,0,51.82,51.88,1,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,postsec ed,postsec ed,never,0,0,0
6813749,39.66,33.69,0,0,0,37.12,35.63,1,black,0,1,0,0,0,married,$15000-$19999,0t finish hs,0t finish hs,coll grad,coll grad,never,1,0,1
6813751,31.69,36.01,1,0,0,36.86,35.36,1,white,1,0,0,0,0,married,$1000-$2999,0t finish hs,0t finish hs,hs grad,hs grad,never,0,0,1
6813766,42.1,55.45,1,1,0,45.38,50.32,1,black,0,1,0,0,0,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
6813774,56.98,57.7,1,1,0,64.4,46.42,1,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,1
6813793,49.3,55.79,1,0,0,59.77,55.86,1,black,0,1,0,0,0,married,$20000-$24999,junior coll,hs grad,coll grad,hs grad,never,0,0,1
6815007,46.03,57.04,1,1,0,38.2,51.55,0,white,1,0,0,0,0,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,0,0,1
6815025,43.38,42.39,1,1,0,35.14,40.48,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,postsec ed,once or twice,0,1,0
6815043,55.83,43.28,1,1,0,54.36,41.58,1,white,1,0,0,0,0,married,35000-$49999,coll <4,coll grad,coll grad,postsec ed,never,0,0,0
6815044,55.21,48.32,1,1,0,51.19,41.75,1,ai,0,0,0,0,1,married,35000-$49999,hs grad,coll grad,coll grad,coll grad,never,0,0,1
6815047,63.51,68.55,1,1,0,65.64,65.49,0,white,1,0,0,0,0,married,$25000-$34999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,0
6815058,56.5,43.66,1,1,0,48.03,38.92,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,1,0,1
6815071,55.31,55.5,1,1,0,46.85,51.3,1,white,1,0,0,0,0,married,$15000-$19999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
6815075,52.93,60.92,1,1,0,48.54,60.22,0,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,0t finish hs,coll <4,coll <4,never,0,0,0
6815085,48.01,53.92,1,0,0,45.62,53.39,0,ai,0,0,0,0,1,divorced,$20000-$24999,junior coll,dont k0w,postsec ed,postsec ed,never,0,0,1
6815532,53.54,55.91,1,0,0,63.36,61.26,1,white,1,0,0,0,0,married,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,0,0,1
6815805,59.63,56.44,1,1,0,50.46,54.54,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,0t finish hs,coll grad,coll grad,never,0,0,1
6815808,54.22,59.96,1,1,0,55.88,62.57,1,white,1,0,0,0,0,married,35000-$49999,coll grad,0t finish hs,postsec ed,postsec ed,never,0,0,2
6815810,59.46,61.66,1,1,0,56.79,63.38,0,white,1,0,0,0,0,married,35000-$49999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
6815819,36.72,39.86,0,0,0,42.93,45.22,0,white,1,0,0,0,0,married,35000-$49999,0t finish hs,junior coll,junior coll,coll grad,never,0,0,0
6815831,43.47,52.8,1,1,0,40.15,48.56,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,junior coll,junior coll,never,0,0,0
6815858,53.87,55.16,1,1,0,41.44,45.25,1,white,1,0,0,0,0,widowed,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,0,0,1
6815863,45.9,51.31,1,1,0,40.4,47.82,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
6815871,62.61,58.14,1,0,0,63.11,59.1,1,white,1,0,0,0,0,married,$15000-$19999,dont k0w,doctorate,postsec ed,postsec ed,never,0,0,0
6815888,47.43,48.64,1,1,0,53.48,45.51,1,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
6815893,37.63,37.6,1,1,0,40.6,50.13,1,hispanic,0,0,1,0,0,married,$25000-$34999,0t finish hs,hs grad,postsec ed,postsec ed,never,0,0,0
6815896,66.98,59.67,1,0,0,67.53,61.34,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,0,0,0
6816001,40.21,48.04,1,1,0,44.64,45.04,1,white,1,0,0,0,0,married,35000-$49999,hs grad,doctorate,postsec ed,coll grad,never,0,0,1
6816002,50.82,53.76,1,1,0,41.91,53.3,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll <4,coll grad,coll grad,never,0,0,0
6816008,43.86,49.88,1,1,0,41.19,38.23,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
6816016,30.97,37.75,1,0,0,33.47,38.25,1,black,0,1,0,0,0,married,35000-$49999,junior coll,junior coll,coll grad,postsec ed,never,0,0,0
6816019,37.53,36.36,0,0,0,34.76,39.54,1,black,0,1,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,postsec ed,postsec ed,once or twice,1,1,3
6816021,50.65,54.24,1,1,0,37.7,40.17,0,ai,0,0,0,0,1,married,50000-$74999,dont k0w,dont k0w,coll grad,coll grad,more than twice,1,1,0
6816030,60.12,69.12,1,1,0,57.22,69.51,0,api,0,0,0,1,0,married,35000-$49999,doctorate,coll grad,postsec ed,postsec ed,never,0,0,0
6816085,35.26,33.07,0,0,0,35.7,38.68,1,white,1,0,0,0,0,married,<$1000,0t finish hs,doctorate,postsec ed,coll <4,once or twice,1,1,3
6816201,60.87,58.93,1,1,0,57.04,54.52,0,white,1,0,0,0,0,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
6816213,42.32,50.12,1,0,0,36.84,51.05,0,white,1,0,0,0,0,married,$20000-$24999,hs grad,0t finish hs,hs grad,hs grad,never,0,0,2
6816240,53.81,56.56,1,1,0,40.69,45.17,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
6816256,44.43,37.13,1,0,0,43.15,41.84,1,white,1,0,0,0,0,married,$1000-$2999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,2
6816276,55.94,57,1,1,0,49.78,48.25,0,white,1,0,0,0,0,married,50000-$74999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
6816293,55.78,53.74,1,1,0,47.43,57.04,0,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,junior coll,postsec ed,postsec ed,never,1,0,0
6818039,36.46,45.84,1,0,0,39.92,40.16,0,white,1,0,0,0,0,divorced,$20000-$24999,hs grad,hs grad,coll grad,coll grad,once or twice,1,1,1
6818056,64.51,55.29,1,1,0,64.65,54.59,0,white,1,0,0,0,0,married,$20000-$24999,junior coll,coll grad,coll grad,coll grad,never,0,0,1
6818500,49.65,45.54,1,1,0,59.18,57.02,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,0t finish hs,coll grad,coll grad,never,0,0,0
6818515,41.79,35.93,1,1,0,59.57,55.14,0,white,1,0,0,0,0,married,$20000-$24999,coll grad,hs grad,coll grad,coll grad,never,1,0,0
6818521,49.11,50.73,1,0,0,43.96,43.8,0,black,0,1,0,0,0,married,$10000-$14999,hs grad,0t finish hs,postsec ed,postsec ed,never,0,0,2
6818542,58.57,44.73,1,0,0,54.57,54.85,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,1
6818557,63.93,57.05,1,1,0,57.41,55.72,1,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
6818559,59.35,57.86,1,1,0,57.77,60.36,1,black,0,1,0,0,0,married,50000-$74999,junior coll,junior coll,coll grad,postsec ed,never,0,0,0
6818563,50.83,58.13,1,1,0,55.96,57.41,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,hs grad,coll <4,coll grad,never,0,0,0
6818580,59.15,52.81,0,0,0,70.15,46.96,0,white,1,0,0,0,0,divorced,$10000-$14999,0t finish hs,coll <4,coll grad,coll grad,never,1,0,3
6818584,55.23,63.92,1,1,0,48.52,65.71,0,api,0,0,0,1,0,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,1
6819408,34.15,38.39,1,0,0,45.24,41.66,0,black,0,1,0,0,0,never married,$1000-$2999,hs grad,0t finish hs,junior coll,junior coll,never,1,0,3
6819425,35.63,33.96,0,0,0,35.63,38.6,1,black,0,1,0,0,0,married,$1000-$2999,0t finish hs,doctorate,coll grad,coll grad,more than twice,1,1,1
6819435,47.22,34.67,0,1,0,40.93,39.93,1,black,0,1,0,0,0,married,$5000-$7499,0t finish hs,0t finish hs,coll grad,coll grad,never,1,0,3
6819442,37.39,37.74,1,0,0,43.31,41.62,0,black,0,1,0,0,0,married,$10000-$14999,hs grad,hs grad,coll <4,coll <4,never,1,0,1
6819446,53.67,51.34,1,1,0,45.03,53.68,1,black,0,1,0,0,0,married,50000-$74999,junior coll,masters,coll grad,coll grad,never,0,0,0
6819449,45.66,42.68,1,1,0,47.98,47.5,0,black,0,1,0,0,0,separated,7500-$9999,hs grad,hs grad,coll <4,coll <4,never,0,0,2
6819450,50.92,39.94,0,0,0,49.41,47.34,1,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,hs grad,junior coll,junior coll,never,0,0,1
6819455,51.43,54.09,1,0,0,58.74,51.48,0,black,0,1,0,0,0,never married,$5000-$7499,hs grad,hs grad,postsec ed,postsec ed,never,0,0,2
6819460,37.89,36.12,1,1,0,44.34,36.82,1,black,0,1,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,1,0,0
6819478,37.26,37.03,1,1,0,42.64,40.69,1,black,0,1,0,0,0,separated,<$1000,0t finish hs,0t finish hs,postsec ed,postsec ed,once or twice,0,1,3
6819479,33.65,35.01,1,0,0,40.18,38.8,1,black,0,1,0,0,0,married,<$1000,0t finish hs,0t finish hs,coll <4,coll grad,once or twice,1,1,2
6820119,41.69,48.67,1,1,0,54.92,54.42,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,never,0,0,0
6820122,46.38,56.98,1,0,0,41.64,59.74,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,hs grad,coll grad,coll grad,never,0,0,1
6820140,38.43,33.43,1,0,0,45.93,36.56,1,black,0,1,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,once or twice,0,1,1
6820142,35.93,38.5,1,1,0,34.08,39.58,1,black,0,1,0,0,0,married,$20000-$24999,hs grad,hs grad,hs grad,postsec ed,never,0,0,0
6820154,33.43,43.36,1,1,0,34.49,39.45,1,black,0,1,0,0,0,separated,$5000-$7499,hs grad,hs grad,coll grad,coll grad,never,0,0,2
6820184,35.1,37.11,1,0,0,38.23,38.32,0,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,0t finish hs,coll grad,coll grad,never,1,0,2
6820514,55.58,50.26,1,0,0,43.12,45.04,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,once or twice,1,1,0
6820529,53.45,52.93,1,1,0,56.42,47.03,1,white,1,0,0,0,0,married,50000-$74999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
6820560,54.36,36.93,1,0,0,43.74,41.55,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
6820577,59.19,54.56,1,1,0,51.74,46.04,0,white,1,0,0,0,0,married,$25000-$34999,doctorate,coll grad,postsec ed,postsec ed,never,0,0,1
6820581,33.39,43.71,1,1,0,43.49,38.26,0,white,1,0,0,0,0,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
6825009,56.67,66.88,1,1,0,55.47,67.26,0,white,1,0,0,0,0,married,50000-$74999,doctorate,coll <4,postsec ed,postsec ed,never,0,0,0
6825018,58.76,52.53,1,1,0,54.1,56.56,1,white,1,0,0,0,0,married,50000-$74999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
6825059,57.07,60.91,1,1,0,56.58,64.35,1,white,1,0,0,0,0,married,50000-$74999,masters,masters,coll grad,coll grad,never,0,0,0
6825401,47.8,51.75,1,1,0,52.07,53.74,1,black,0,1,0,0,0,married,35000-$49999,coll grad,masters,coll grad,coll grad,never,0,0,0
6825411,58.33,62.99,1,1,0,55.21,68.86,1,api,0,0,0,1,0,married,$25000-$34999,hs grad,0t finish hs,postsec ed,postsec ed,never,0,0,1
6825412,62.05,63.66,1,1,0,65.31,61.71,1,white,1,0,0,0,0,married,50000-$74999,dont k0w,doctorate,postsec ed,postsec ed,never,0,0,0
6825425,53.59,57.57,1,0,0,49.55,52.35,1,black,0,1,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,1,0,0
6825426,58.13,57.32,1,1,0,54.19,51.84,0,api,0,0,0,1,0,married,$25000-$34999,coll <4,dont k0w,coll grad,coll grad,never,0,0,0
6825433,39.81,49.15,1,0,0,44.51,39.56,0,black,0,1,0,0,0,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,once or twice,0,1,0
6825443,44.6,37.08,1,0,0,40.39,44.25,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,once or twice,0,1,0
6825447,40.96,45.89,1,1,0,48.57,41.08,1,api,0,0,0,1,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
6825472,41.31,44.66,1,0,0,40.16,38.88,1,api,0,0,0,1,0,married,$25000-$34999,hs grad,0t finish hs,coll grad,junior coll,never,0,0,1
6825477,41.95,39.74,1,1,0,40.69,43.15,0,black,0,1,0,0,0,married,35000-$49999,hs grad,coll <4,hs grad,coll grad,once or twice,0,1,1
6825497,38.62,38.25,1,0,0,40.05,38.3,0,black,0,1,0,0,0,separated,$3000-$4999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,2
6826236,55.19,57.98,1,1,0,59.92,57.99,0,white,1,0,0,0,0,divorced,$10000-$14999,0t finish hs,0t finish hs,hs grad,hs grad,once or twice,0,1,1
6826241,60.76,53.17,1,1,0,58.45,49.87,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll <4,coll grad,coll grad,never,0,0,0
6826244,40.32,44.15,1,1,0,41.03,40.35,0,api,0,0,0,1,0,married,35000-$49999,coll grad,masters,coll grad,coll grad,never,0,0,0
6826265,41.82,34.43,1,1,0,48.47,38.08,0,white,1,0,0,0,0,separated,35000-$49999,junior coll,hs grad,junior coll,junior coll,never,0,0,0
6826298,38.09,37.68,1,0,0,37.55,43.27,0,white,1,0,0,0,0,married,35000-$49999,0t finish hs,0t finish hs,hs grad,hs grad,never,1,0,3
6826517,68.09,65.89,1,1,0,70.55,69.36,1,white,1,0,0,0,0,married,35000-$49999,hs grad,masters,coll grad,postsec ed,never,0,0,0
6826524,62.89,56.01,1,1,0,56.13,57.63,1,white,1,0,0,0,0,widowed,$20000-$24999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
6826533,50.88,53.94,1,0,0,41.17,52.31,1,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,0t finish hs,hs grad,coll <4,once or twice,0,1,0
6826547,47.1,37.14,1,1,0,55.22,36.62,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll <4,never,0,0,0
6826593,33.64,41.14,1,0,0,55.22,37.75,0,white,1,0,0,0,0,married,35000-$49999,dont k0w,dont k0w,hs grad,hs grad,once or twice,0,1,0
6826704,54.09,47.75,1,1,0,47.82,41.03,1,black,0,1,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
6826718,56.38,48.03,1,1,0,40.77,38.05,1,black,0,1,0,0,0,divorced,7500-$9999,coll <4,hs grad,postsec ed,coll grad,never,1,0,2
6826753,47.97,33.67,1,0,0,35.88,36.39,1,black,0,1,0,0,0,married,$15000-$19999,coll <4,coll <4,postsec ed,postsec ed,once or twice,1,1,2
6826775,37.11,39.8,1,1,0,45.15,41.58,0,hispanic,0,0,1,0,0,married,35000-$49999,junior coll,doctorate,postsec ed,postsec ed,never,1,0,0
6826795,60.22,51.63,1,1,0,62.74,42.54,0,black,0,1,0,0,0,married,$25000-$34999,dont k0w,dont k0w,coll <4,coll <4,once or twice,1,1,1
